# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2008-04-08 18:23:17 EDT
#
# Data for the following site(s) are contained in this file
#    USGS 05242300 MISSISSIPPI RIVER AT BRAINERD, MN
#    USGS 05270700 MISSISSIPPI RIVER AT ST. CLOUD, MN
#    USGS 05331000 MISSISSIPPI RIVER AT ST. PAUL, MN
#    USGS 05378500 MISSISSIPPI RIVER AT WINONA, MN
#    USGS 05389500 Mississippi River at McGregor, IA
#    USGS 05420500 Mississippi River at Clinton, IA
#    USGS 05587450 Mississippi River at Grafton, IL
#    USGS 07010000 Mississippi River at St. Louis, MO
#    USGS 07022000 Mississippi River at Thebes, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05242300
#    DD parameter statistic   Description
#    10   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	10_00060_00003	10_00060_00003_cd
USGS	05389500	1992-12-28	31400	A	27100	A	20000	Ae
USGS	05389500	1992-12-29	34200	A	31400	A	23000	Ae
USGS	05389500	1992-12-30	36100	A	34100	A	25000	Ae
USGS	05389500	1992-12-31	37800	A	35700	A	26000	Ae
USGS	05389500	1993-01-01	37800	A	37500	A	26000	Ae
USGS	05389500	1993-01-02	37500	A	35000	A	25000	Ae
USGS	05389500	1993-01-03	35100	A	34000	A	23000	Ae
USGS	05389500	1993-01-04	34100	A	32100	A	22000	Ae
USGS	05389500	1993-01-05	32200	A	30200	A	22000	Ae
USGS	05389500	1993-01-06	30300	A	30000	A	21000	Ae
USGS	05389500	1993-01-07	30200	A	30000	A	21000	Ae
USGS	05389500	1993-01-08	30100	A	29200	A	21000	Ae
USGS	05389500	1993-01-09	29700	A	29300	A	20500	Ae
USGS	05389500	1993-01-10	29900	A	29500	A	20500	Ae
USGS	05389500	1993-01-11	30000	A	29800	A	20500	Ae
USGS	05389500	1993-01-12	30400	A	29900	A	20500	Ae
USGS	05389500	1993-01-13	30400	A	30100	A	21000	Ae
USGS	05389500	1993-01-14	30200	A	29900	A	20500	Ae
USGS	05389500	1993-01-15	30000	A	29800	A	20500	Ae
USGS	05389500	1993-01-16	29900	A	29300	A	20000	Ae
USGS	05389500	1993-01-17	29400	A	28800	A	20000	Ae
USGS	05389500	1993-01-18	29100	A	28900	A	20000	Ae
USGS	05389500	1993-01-19	29100	A	25200	A	19500	Ae
USGS	05389500	1993-01-20	27600	A	25100	A	18000	Ae
USGS	05389500	1993-01-21	25600	A	24900	A	17000	Ae
USGS	05389500	1993-01-22	25900	A	25300	A	17500	Ae
USGS	05389500	1993-01-23	27400	A	25800	A	18000	Ae
USGS	05389500	1993-01-24	29000	A	27300	A	19000	Ae
USGS	05389500	1993-01-25	30700	A	28800	A	20500	Ae
USGS	05389500	1993-01-26	33000	A	30700	A	22000	Ae
USGS	05389500	1993-01-27	33000	A	32800	A	22000	Ae
USGS	05389500	1993-01-28	32800	A	31500	A	21500	Ae
USGS	05389500	1993-01-29	31500	A	29000	A	20000	Ae
USGS	05389500	1993-01-30	29200	A	28800	A	19500	Ae
USGS	05389500	1993-01-31	29000	A	28000	A	19000	Ae
USGS	05389500	1993-02-01	28300	A	27400	A	18500	Ae
USGS	05389500	1993-02-02	27800	A	27700	A	18500	Ae
USGS	05389500	1993-02-03	28100	A	27700	A	18500	Ae
USGS	05389500	1993-02-04	29400	A	27900	A	19000	Ae
USGS	05389500	1993-02-05	29600	A	29200	A	20000	Ae
USGS	05389500	1993-02-06	31300	A	29500	A	20500	Ae
USGS	05389500	1993-02-07	31900	A	31200	A	21000	Ae
USGS	05389500	1993-02-08	32500	A	31800	A	22000	Ae
USGS	05389500	1993-02-09	32700	A	32300	A	22000	Ae
USGS	05389500	1993-02-10	32400	A	31400	A	21500	Ae
USGS	05389500	1993-02-11	31400	A	30700	A	21000	Ae
USGS	05389500	1993-02-12	30800	A	28900	A	21000	Ae
USGS	05389500	1993-02-13	29400	A	28900	A	20000	Ae
USGS	05389500	1993-02-14	29400	A	28900	A	20000	Ae
USGS	05389500	1993-02-15	29000	A	28600	A	20000	Ae
USGS	05389500	1993-02-16	29100	A	28700	A	20000	Ae
USGS	05389500	1993-02-17	29200	A	28600	A	20000	Ae
USGS	05389500	1993-02-18	29000	A	27800	A	19500	Ae
USGS	05389500	1993-02-19	28200	A	27700	A	19500	Ae
USGS	05389500	1993-02-20	28200	A	27600	A	19000	Ae
USGS	05389500	1993-02-21	28400	A	28100	A	19000	Ae
USGS	05389500	1993-02-22	28500	A	28100	A	19000	Ae
USGS	05389500	1993-02-23	28600	A	28300	A	19000	Ae
USGS	05389500	1993-02-24	28700	A	28500	A	19000	Ae
USGS	05389500	1993-02-25	28700	A	27400	A	18500	Ae
USGS	05389500	1993-02-26	27600	A	26300	A	17500	Ae
USGS	05389500	1993-02-27	26800	A	26400	A	18000	Ae
USGS	05389500	1993-02-28	27000	A	26500	A	18000	Ae
USGS	05389500	1993-03-01	27200	A	26900	A	18000	Ae
USGS	05389500	1993-03-02	28500	A	27100	A	18500	Ae
USGS	05389500	1993-03-03	29600	A	28500	A	19500	Ae
USGS	05389500	1993-03-04	30700	A	29600	A	20000	Ae
USGS	05389500	1993-03-05	30600	A	30200	A	20000	Ae
USGS	05389500	1993-03-06	33000	A	30200	A	20500	Ae
USGS	05389500	1993-03-07	36100	A	32800	A	22000	Ae
USGS	05389500	1993-03-08	36400	A	35500	A	24000	Ae
USGS	05389500	1993-03-09	35900	A	34400	A	24500	Ae
USGS	05389500	1993-03-10	34600	A	32800	A	25000	Ae
USGS	05389500	1993-03-11	32800	A	32000	A	25000	Ae
USGS	05389500	1993-03-12	32600	A	32000	A	24500	Ae
USGS	05389500	1993-03-13	33000	A	32000	A	23500	Ae
USGS	05389500	1993-03-14	33300	A	32300	A	23500	Ae
USGS	05389500	1993-03-15	33000	A	31300	A	23000	Ae
USGS	05389500	1993-03-16	31600	A	28700	A	23000	Ae
USGS	05389500	1993-03-17	29600	A	28000	A	22000	Ae
USGS	05389500	1993-03-18	28600	A	26900	A	21500	Ae
USGS	05389500	1993-03-19	27400	A	25800	A	22000	Ae
USGS	05389500	1993-03-20	28700	A	25800	A	23000	Ae
USGS	05389500	1993-03-21	29800	A	27500	A	24000	Ae
USGS	05389500	1993-03-22	29600	A	28100	A	25000	Ae
USGS	05389500	1993-03-23	28900	A	26600	A	24000	Ae
USGS	05389500	1993-03-24	26900	A	23600	A	23500	Ae
USGS	05389500	1993-03-25	24300	A	21500	A	22900	A
USGS	05389500	1993-03-26	23200	A	20400	A	21400	A
USGS	05389500	1993-03-27	24400	A	20100	A	22600	A
USGS	05389500	1993-03-28	37400	A	24400	A	30300	A
USGS	05389500	1993-03-29	51400	A	37400	A	45100	A
USGS	05389500	1993-03-30	57800	A	51300	A	54400	A
USGS	05389500	1993-03-31	80800	A	57800	A	69700	A
USGS	05389500	1993-04-01	89300	A	80700	A	85100	A
USGS	05389500	1993-04-02	98100	A	89300	A	93400	A
USGS	05389500	1993-04-03	109000	A	98100	A	104000	A
USGS	05389500	1993-04-04	114000	A	109000	A	112000	A
USGS	05389500	1993-04-05	115000	A	113000	A	114000	A
USGS	05389500	1993-04-06	113000	A	110000	A	112000	A
USGS	05389500	1993-04-07	110000	A	107000	A	108000	A
USGS	05389500	1993-04-08	107000	A	105000	A	106000	A
USGS	05389500	1993-04-09	106000	A	104000	A	105000	A
USGS	05389500	1993-04-10	105000	A	104000	A	104000	A
USGS	05389500	1993-04-11	108000	A	104000	A	107000	A
USGS	05389500	1993-04-12	113000	A	108000	A	111000	A
USGS	05389500	1993-04-13	116000	A	113000	A	114000	A
USGS	05389500	1993-04-14	119000	A	116000	A	118000	A
USGS	05389500	1993-04-15	122000	A	118000	A	119000	A
USGS	05389500	1993-04-16	123000	A	121000	A	122000	A
USGS	05389500	1993-04-17	127000	A	123000	A	125000	A
USGS	05389500	1993-04-18	127000	A	125000	A	126000	A
USGS	05389500	1993-04-19	127000	A	123000	A	125000	A
USGS	05389500	1993-04-20	125000	A	122000	A	124000	A
USGS	05389500	1993-04-21	126000	A	123000	A	125000	A
USGS	05389500	1993-04-22	128000	A	126000	A	127000	A
USGS	05389500	1993-04-23	127000	A	125000	A	126000	A
USGS	05389500	1993-04-24	127000	A	123000	A	125000	A
USGS	05389500	1993-04-25	124000	A	118000	A	121000	A
USGS	05389500	1993-04-26	118000	A	113000	A	116000	A
USGS	05389500	1993-04-27	113000	A	108000	A	111000	A
USGS	05389500	1993-04-28	109000	A	103000	A	106000	A
USGS	05389500	1993-04-29	103000	A	99600	A	101000	A
USGS	05389500	1993-04-30	99600	A	96500	A	97700	A
USGS	05389500	1993-05-01	97300	A	95900	A	96400	A
USGS	05389500	1993-05-02	98300	A	96200	A	97100	A
USGS	05389500	1993-05-03	96800	A	95800	A	96300	A
USGS	05389500	1993-05-04	96600	A	95500	A	96200	A
USGS	05389500	1993-05-05	97000	A	96500	A	96700	A
USGS	05389500	1993-05-06	98500	A	97000	A	97600	A
USGS	05389500	1993-05-07	99800	A	97400	A	98600	A
USGS	05389500	1993-05-08	102000	A	99300	A	100000	A
USGS	05389500	1993-05-09	104000	A	102000	A	103000	A
USGS	05389500	1993-05-10	104000	A	102000	A	103000	A
USGS	05389500	1993-05-11	103000	A	101000	A	102000	A
USGS	05389500	1993-05-12	102000	A	98600	A	101000	A
USGS	05389500	1993-05-13	99400	A	98100	A	98800	A
USGS	05389500	1993-05-14	98600	A	96900	A	97800	A
USGS	05389500	1993-05-15	97000	A	94900	A	96000	A
USGS	05389500	1993-05-16	96500	A	94600	A	95300	A
USGS	05389500	1993-05-17	95400	A	94400	A	94900	A
USGS	05389500	1993-05-18	96300	A	94500	A	95600	A
USGS	05389500	1993-05-19	96600	A	94500	A	95700	A
USGS	05389500	1993-05-20	96000	A	95100	A	95600	A
USGS	05389500	1993-05-21	95700	A	94900	A	95200	A
USGS	05389500	1993-05-22	95500	A	94000	A	94600	A
USGS	05389500	1993-05-23	95500	A	94200	A	95100	A
USGS	05389500	1993-05-24	96200	A	94700	A	95600	A
USGS	05389500	1993-05-25	95300	A	92800	A	94200	A
USGS	05389500	1993-05-26	92800	A	89800	A	91500	A
USGS	05389500	1993-05-27	89900	A	87300	A	88400	A
USGS	05389500	1993-05-28	87700	A	83600	A	85600	A
USGS	05389500	1993-05-29	83700	A	81300	A	82400	A
USGS	05389500	1993-05-30	81700	A	80100	A	80900	A
USGS	05389500	1993-05-31	81700	A	80100	A	80700	A
USGS	05389500	1993-06-01	81700	A	80600	A	81100	A
USGS	05389500	1993-06-02	82700	A	81700	A	82100	A
USGS	05389500	1993-06-03	83600	A	82400	A	82900	A
USGS	05389500	1993-06-04	87300	A	83600	A	85300	A
USGS	05389500	1993-06-05	91000	A	87300	A	89400	A
USGS	05389500	1993-06-06	93600	A	91000	A	92200	A
USGS	05389500	1993-06-07	95700	A	91500	A	93700	A
USGS	05389500	1993-06-08	95500	A	92500	A	94100	A
USGS	05389500	1993-06-09	95000	A	93400	A	94200	A
USGS	05389500	1993-06-10	93700	A	91600	A	92900	A
USGS	05389500	1993-06-11	91700	A	90200	A	91000	A
USGS	05389500	1993-06-12	90400	A	89300	A	90000	A
USGS	05389500	1993-06-13	92800	A	89300	A	90300	A
USGS	05389500	1993-06-14	97300	A	92700	A	95100	A
USGS	05389500	1993-06-15	97200	A	94100	A	95800	A
USGS	05389500	1993-06-16	96100	A	83200	A	93100	A
USGS	05389500	1993-06-17	95400	A	91200	A	92800	A
USGS	05389500	1993-06-18	93100	A	92100	A	92500	A
USGS	05389500	1993-06-19	96400	A	93100	A	94600	A
USGS	05389500	1993-06-20	105000	A	96400	A	100000	A
USGS	05389500	1993-06-21	114000	A	105000	A	109000	A
USGS	05389500	1993-06-22	130000	A	114000	A	121000	A
USGS	05389500	1993-06-23	146000	A	130000	A	139000	A
USGS	05389500	1993-06-24	154000	A	146000	A	151000	A
USGS	05389500	1993-06-25	160000	A	154000	A	157000	A
USGS	05389500	1993-06-26	167000	A	160000	A	164000	A
USGS	05389500	1993-06-27	173000	A	167000	A	170000	A
USGS	05389500	1993-06-28	178000	A	173000	A	176000	A
USGS	05389500	1993-06-29	189000	A	178000	A	181000	A
USGS	05389500	1993-06-30	188000	A	181000	A	186000	A
USGS	05389500	1993-07-01	188000	A	186000	A	187000	A
USGS	05389500	1993-07-02	186000	A	182000	A	184000	A
USGS	05389500	1993-07-03	182000	A	176000	A	179000	A
USGS	05389500	1993-07-04	176000	A	174000	A	175000	A
USGS	05389500	1993-07-05	176000	A	171000	A	173000	A
USGS	05389500	1993-07-06	171000	A	168000	A	170000	A
USGS	05389500	1993-07-07	168000	A	164000	A	166000	A
USGS	05389500	1993-07-08	164000	A	158000	A	161000	A
USGS	05389500	1993-07-09	159000	A	154000	A	157000	A
USGS	05389500	1993-07-10	157000	A	149000	A	153000	A
USGS	05389500	1993-07-11	151000	A	147000	A	149000	A
USGS	05389500	1993-07-12	147000	A	145000	A	146000	A
USGS	05389500	1993-07-13	146000	A	145000	A	145000	A
USGS	05389500	1993-07-14	146000	A	144000	A	145000	A
USGS	05389500	1993-07-15	144000	A	143000	A	144000	A
USGS	05389500	1993-07-16	144000	A	143000	A	143000	A
USGS	05389500	1993-07-17	143000	A	142000	A	143000	A
USGS	05389500	1993-07-18	143000	A	141000	A	142000	A
USGS	05389500	1993-07-19	142000	A	140000	A	141000	A
USGS	05389500	1993-07-20	140000	A	137000	A	139000	A
USGS	05389500	1993-07-21	137000	A	133000	A	135000	A
USGS	05389500	1993-07-22	133000	A	129000	A	131000	A
USGS	05389500	1993-07-23	129000	A	125000	A	127000	A
USGS	05389500	1993-07-24	125000	A	120000	A	122000	A
USGS	05389500	1993-07-25	121000	A	117000	A	119000	A
USGS	05389500	1993-07-26	117000	A	113000	A	115000	A
USGS	05389500	1993-07-27	113000	A	108000	A	110000	A
USGS	05389500	1993-07-28	108000	A	105000	A	107000	A
USGS	05389500	1993-07-29	105000	A	101000	A	103000	A
USGS	05389500	1993-07-30	101000	A	98600	A	99800	A
USGS	05389500	1993-07-31	98600	A	96500	A	97600	A
USGS	05389500	1993-08-01	96800	A	93800	A	95400	A
USGS	05389500	1993-08-02	93800	A	90500	A	92400	A
USGS	05389500	1993-08-03	90500	A	88200	A	89500	A
USGS	05389500	1993-08-04	88200	A	85400	A	86700	A
USGS	05389500	1993-08-05	85400	A	83400	A	84400	A
USGS	05389500	1993-08-06	83800	A	81400	A	82700	A
USGS	05389500	1993-08-07	81400	A	79200	A	80400	A
USGS	05389500	1993-08-08	79300	A	77500	A	78400	A
USGS	05389500	1993-08-09	77800	A	76500	A	77400	A
USGS	05389500	1993-08-10	77300	A	76400	A	76700	A
USGS	05389500	1993-08-11	77200	A	76600	A	76800	A
USGS	05389500	1993-08-12	78600	A	77200	A	77900	A
USGS	05389500	1993-08-13	79800	A	78600	A	79400	A
USGS	05389500	1993-08-14	81200	A	79800	A	80500	A
USGS	05389500	1993-08-15	86600	A	81000	A	84500	A
USGS	05389500	1993-08-16	90000	A	86400	A	88200	A
USGS	05389500	1993-08-17	91200	A	89800	A	90800	A
USGS	05389500	1993-08-18	92500	A	90700	A	91400	A
USGS	05389500	1993-08-19	91700	A	88700	A	90200	A
USGS	05389500	1993-08-20	88700	A	86300	A	87500	A
USGS	05389500	1993-08-21	86400	A	85200	A	85700	A
USGS	05389500	1993-08-22	85600	A	84200	A	84900	A
USGS	05389500	1993-08-23	85800	A	84800	A	85200	A
USGS	05389500	1993-08-24	85400	A	84300	A	84900	A
USGS	05389500	1993-08-25	84400	A	82800	A	83600	A
USGS	05389500	1993-08-26	82800	A	82100	A	82500	A
USGS	05389500	1993-08-27	83000	A	81800	A	82400	A
USGS	05389500	1993-08-28	83200	A	82400	A	82900	A
USGS	05389500	1993-08-29	84000	A	83200	A	83600	A
USGS	05389500	1993-08-30	85900	A	83600	A	84700	A
USGS	05389500	1993-08-31	86100	A	85200	A	85800	A
USGS	05389500	1993-09-01	86200	A	85100	A	85800	A
USGS	05389500	1993-09-02	85600	A	84200	A	85000	A
USGS	05389500	1993-09-03	84600	A	82800	A	83700	A
USGS	05389500	1993-09-04	82800	A	81300	A	82000	A
USGS	05389500	1993-09-05	81500	A	79400	A	80300	A
USGS	05389500	1993-09-06	79500	A	77000	A	78400	A
USGS	05389500	1993-09-07	77000	A	73000	A	75000	A
USGS	05389500	1993-09-08	73100	A	65100	A	69500	A
USGS	05389500	1993-09-09	66000	A	64000	A	65000	A
USGS	05389500	1993-09-10	64000	A	62000	A	63200	A
USGS	05389500	1993-09-11	62200	A	59800	A	60800	A
USGS	05389500	1993-09-12	60100	A	57600	A	58900	A
USGS	05389500	1993-09-13	57700	A	55500	A	56400	A
USGS	05389500	1993-09-14	56800	A	55900	A	56400	A
USGS	05389500	1993-09-15	56900	A	53700	A	55500	A
USGS	05389500	1993-09-16	55500	A	54600	A	54800	A
USGS	05389500	1993-09-17	55600	A	54800	A	55000	A
USGS	05389500	1993-09-18	57300	A	55400	A	56300	A
USGS	05389500	1993-09-19	59700	A	57200	A	58500	A
USGS	05389500	1993-09-20	62000	A	59600	A	60800	A
USGS	05389500	1993-09-21	62800	A	61300	A	62200	A
USGS	05389500	1993-09-22	61700	A	58600	A	60200	A
USGS	05389500	1993-09-23	59100	A	52100	A	55800	A
USGS	05389500	1993-09-24	52100	A	48100	A	49100	A
USGS	05389500	1993-09-25	48600	A	48100	A	48300	A
USGS	05389500	1993-09-26	49300	A	48500	A	48800	A
USGS	05389500	1993-09-27	50000	A	49000	A	49500	A
USGS	05389500	1993-09-28	49500	A	48800	A	49100	A
USGS	05389500	1993-09-29	48800	A	47300	A	48000	A
USGS	05389500	1993-09-30	47400	A	43100	A	45300	A
USGS	05389500	1993-10-01	44900	A	43100	A	44000	A
USGS	05389500	1993-10-02	44300	A	43900	A	44100	A
USGS	05389500	1993-10-03	44000	A	43200	A	43600	A
USGS	05389500	1993-10-04	43200	A	42400	A	42900	A
USGS	05389500	1993-10-05	42900	A	41600	A	42200	A
USGS	05389500	1993-10-06	42200	A	40700	A	41300	A
USGS	05389500	1993-10-07	41100	A	39500	A	40300	A
USGS	05389500	1993-10-08	40200	A	39500	A	39800	A
USGS	05389500	1993-10-09	40000	A	39500	A	39700	A
USGS	05389500	1993-10-10	39800	A	38800	A	39300	A
USGS	05389500	1993-10-11	39000	A	38400	A	38700	A
USGS	05389500	1993-10-12	38900	A	38100	A	38400	A
USGS	05389500	1993-10-13	39000	A	38300	A	38500	A
USGS	05389500	1993-10-14	38800	A	37300	A	37700	A
USGS	05389500	1993-10-15	37800	A	36900	A	37400	A
USGS	05389500	1993-10-16	38600	A	37600	A	38000	A
USGS	05389500	1993-10-17	38400	A	38000	A	38200	A
USGS	05389500	1993-10-18	38600	A	38200	A	38400	A
USGS	05389500	1993-10-19	38800	A	38100	A	38400	A
USGS	05389500	1993-10-20	38300	A	36900	A	37600	A
USGS	05389500	1993-10-21	37900	A	36200	A	36800	A
USGS	05389500	1993-10-22	37200	A	35400	A	36300	A
USGS	05389500	1993-10-23	36500	A	35900	A	36300	A
USGS	05389500	1993-10-24	37500	A	36000	A	36500	A
USGS	05389500	1993-10-25	37500	A	36400	A	36900	A
USGS	05389500	1993-10-26	37300	A	36100	A	36400	A
USGS	05389500	1993-10-27	36200	A	34900	A	35800	A
USGS	05389500	1993-10-28	35900	A	34500	A	35200	A
USGS	05389500	1993-10-29	35000	A	34100	A	34800	A
USGS	05389500	1993-10-30	35400	A	34100	A	34700	A
USGS	05389500	1993-10-31	35400	A	34500	A	34900	A
USGS	05389500	1993-11-01	35400	A	35000	A	35200	A
USGS	05389500	1993-11-02	35400	A	34800	A	35100	A
USGS	05389500	1993-11-03	35500	A	31600	A	33000	A
USGS	05389500	1993-11-04	32100	A	30000	A	30700	A
USGS	05389500	1993-11-05	32400	A	29900	A	31400	A
USGS	05389500	1993-11-06	33700	A	32100	A	33100	A
USGS	05389500	1993-11-07	34100	A	32200	A	33000	A
USGS	05389500	1993-11-08	33600	A	31900	A	32800	A
USGS	05389500	1993-11-09	33500	A	32100	A	32800	A
USGS	05389500	1993-11-10	33100	A	32700	A	32800	A
USGS	05389500	1993-11-11	33100	A	32600	A	32800	A
USGS	05389500	1993-11-12	34300	A	32700	A	33600	A
USGS	05389500	1993-11-13	35300	A	34100	A	34700	A
USGS	05389500	1993-11-14	36900	A	34600	A	36000	A
USGS	05389500	1993-11-15	37900	A	36700	A	37300	A
USGS	05389500	1993-11-16	37700	A	36300	A	36900	A
USGS	05389500	1993-11-17	37500	A	35900	A	36900	A
USGS	05389500	1993-11-18	38800	A	37300	A	38000	A
USGS	05389500	1993-11-19	39900	A	38100	A	39100	A
USGS	05389500	1993-11-20	40800	A	39600	A	40200	A
USGS	05389500	1993-11-21	44100	A	40800	A	42900	A
USGS	05389500	1993-11-22	46000	A	44100	A	45500	A
USGS	05389500	1993-11-23	45900	A	45400	A	45700	A
USGS	05389500	1993-11-24	45400	A	42600	A	44200	A
USGS	05389500	1993-11-25	42600	A	40400	A	41200	A
USGS	05389500	1993-11-26	40500	A	37500	A	39500	A
USGS	05389500	1993-11-27	37500	A	35500	A	36400	A
USGS	05389500	1993-11-28	36500	A	35800	A	36200	A
USGS	05389500	1993-11-29	36300	A	34700	A	35400	A
USGS	05389500	1993-11-30	35600	A	32700	A	34100	A
USGS	05389500	1993-12-01	33200	A	29500	A	31500	A
USGS	05389500	1993-12-02	29700	A	27600	A	28500	A
USGS	05389500	1993-12-03	27900	A	25400	A	26500	A
USGS	05389500	1993-12-04	28800	A	25700	A	27300	A
USGS	05389500	1993-12-05	30200	A	28700	A	29600	A
USGS	05389500	1993-12-06	36500	A	30200	A	34100	A
USGS	05389500	1993-12-07	38500	A	36400	A	37600	A
USGS	05389500	1993-12-08	39000	A	38400	A	38800	A
USGS	05389500	1993-12-09	39000	A	38800	A	38900	A
USGS	05389500	1993-12-10	38900	A	38600	A	38800	A
USGS	05389500	1993-12-11	38600	A	36300	A	35000	Ae
USGS	05389500	1993-12-12	36400	A	34600	A	33000	Ae
USGS	05389500	1993-12-13	34800	A	33400	A	31000	Ae
USGS	05389500	1993-12-14	33500	A	32600	A	30500	Ae
USGS	05389500	1993-12-15	33300	A	32600	A	30500	Ae
USGS	05389500	1993-12-16	33400	A	33200	A	31000	Ae
USGS	05389500	1993-12-17	34400	A	33400	A	31500	Ae
USGS	05389500	1993-12-18	35900	A	34300	A	34000	Ae
USGS	05389500	1993-12-19	37800	A	35800	A	36000	Ae
USGS	05389500	1993-12-20	39100	A	37800	A	37000	Ae
USGS	05389500	1993-12-21	39200	A	39000	A	37000	Ae
USGS	05389500	1993-12-22	39400	A	39100	A	37000	Ae
USGS	05389500	1993-12-23	39300	A	37200	A	34000	Ae
USGS	05389500	1993-12-24	37400	A	31700	A	31500	Ae
USGS	05389500	1993-12-25	33400	A	31700	A	26500	Ae
USGS	05389500	1993-12-26	32600	A	30900	A	23000	Ae
USGS	05389500	1993-12-27	31200	A	29400	A	21500	Ae
USGS	05389500	1993-12-28	29500	A	29300	A	21000	Ae
USGS	05389500	1993-12-29	29400	A	28800	A	21000	Ae
USGS	05389500	1993-12-30	29100	A	28900	A	21500	Ae
USGS	05389500	1993-12-31	31000	A	29000	A	23000	Ae
USGS	05389500	1994-01-01	33900	A	30800	A	26000	Ae
USGS	05389500	1994-01-02	37400	A	33700	A	29000	Ae
USGS	05389500	1994-01-03	39200	A	37400	A	30500	Ae
USGS	05389500	1994-01-04	40900	A	39100	A	31500	Ae
USGS	05389500	1994-01-05	42400	A	40800	A	32500	Ae
USGS	05389500	1994-01-06	42600	A	42400	A	33000	Ae
USGS	05389500	1994-01-07	42700	A	42200	A	33000	Ae
USGS	05389500	1994-01-08	42200	A	41400	A	32500	Ae
USGS	05389500	1994-01-09	41400	A	40100	A	31500	Ae
USGS	05389500	1994-01-10	40100	A	37300	A	30500	Ae
USGS	05389500	1994-01-11	37300	A	37000	A	30000	Ae
USGS	05389500	1994-01-12	37000	A	36600	A	29000	Ae
USGS	05389500	1994-01-13	36600	A	35400	A	28500	Ae
USGS	05389500	1994-01-14	35600	A	35400	A	28000	Ae
USGS	05389500	1994-01-15	35500	A	35300	A	28000	Ae
USGS	05389500	1994-01-16	35600	A	35400	A	28000	Ae
USGS	05389500	1994-01-17	35500	A	35300	A	28000	Ae
USGS	05389500	1994-01-18	35400	A	34800	A	27500	Ae
USGS	05389500	1994-01-19	34900	A	32200	A	27000	Ae
USGS	05389500	1994-01-20	32200	A	30100	A	25000	Ae
USGS	05389500	1994-01-21	31100	A	30500	A	24000	Ae
USGS	05389500	1994-01-22	31200	A	29100	A	23000	Ae
USGS	05389500	1994-01-23	30700	A	29200	A	23500	Ae
USGS	05389500	1994-01-24	30600	A	30400	A	23500	Ae
USGS	05389500	1994-01-25	31300	A	30500	A	24000	Ae
USGS	05389500	1994-01-26	33500	A	31300	A	25000	Ae
USGS	05389500	1994-01-27	34800	A	33500	A	26000	Ae
USGS	05389500	1994-01-28	35000	A	34600	A	27500	Ae
USGS	05389500	1994-01-29	36000	A	34900	A	28000	Ae
USGS	05389500	1994-01-30	35900	A	35600	A	28000	Ae
USGS	05389500	1994-01-31	35800	A	35600	A	27500	Ae
USGS	05389500	1994-02-01	35700	A	35500	A	27000	Ae
USGS	05389500	1994-02-02	35700	A	35500	A	26500	Ae
USGS	05389500	1994-02-03	35700	A	35300	A	26500	Ae
USGS	05389500	1994-02-04	35300	A	34200	A	26000	Ae
USGS	05389500	1994-02-05	34400	A	34100	A	26000	Ae
USGS	05389500	1994-02-06	34200	A	33900	A	26000	Ae
USGS	05389500	1994-02-07	34000	A	33800	A	26000	Ae
USGS	05389500	1994-02-08	34100	A	33900	A	26000	Ae
USGS	05389500	1994-02-09	34100	A	34100	A	26000	Ae
USGS	05389500	1994-02-10	34300	A	34100	A	26000	Ae
USGS	05389500	1994-02-11	34200	A	34000	A	26000	Ae
USGS	05389500	1994-02-12	34200	A	34000	A	26000	Ae
USGS	05389500	1994-02-13	34200	A	34100	A	26000	Ae
USGS	05389500	1994-02-14	34200	A	34000	A	26000	Ae
USGS	05389500	1994-02-15	34200	A	34000	A	26000	Ae
USGS	05389500	1994-02-16	34300	A	34000	A	26000	Ae
USGS	05389500	1994-02-17	34400	A	34100	A	26000	Ae
USGS	05389500	1994-02-18	34700	A	34200	A	26000	Ae
USGS	05389500	1994-02-19	38700	A	34700	A	28000	Ae
USGS	05389500	1994-02-20	48100	A	38700	A	35000	Ae
USGS	05389500	1994-02-21	53600	A	48100	A	40000	Ae
USGS	05389500	1994-02-22	61200	A	53600	A	48000	Ae
USGS	05389500	1994-02-23	66100	A	61200	A	56000	Ae
USGS	05389500	1994-02-24	67100	A	66100	A	59000	Ae
USGS	05389500	1994-02-25	68000	A	66900	A	60000	Ae
USGS	05389500	1994-02-26	67900	A	66800	A	59000	Ae
USGS	05389500	1994-02-27	66800	A	65000	A	58000	Ae
USGS	05389500	1994-02-28	65100	A	63200	A	58000	Ae
USGS	05389500	1994-03-01	63200	A	60100	A	54000	Ae
USGS	05389500	1994-03-02	60200	A	56800	A	52000	Ae
USGS	05389500	1994-03-03	56800	A	54200	A	49000	Ae
